ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_3,Neighbors_FirstClosestDistance_3,Neighbors_FirstClosestObjectNumber_3,Neighbors_NumberOfNeighbors_3,Neighbors_PercentTouching_3,Neighbors_SecondClosestDistance_3,Neighbors_SecondClosestObjectNumber_3,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1,204,308,55,138,41,116,47.76960784313726,126.3970588235294,1.2357597999547842,217,0.8706485626907514,16.11647812414279,1,0.6623376623376623,0.8092187494985591,22.997563571182173,22.135943621178654,5.830951894845301,2.621489416670106,2.23606797749979,10.73312629199899,11.312629394729544,-23.403740157194996,56.2842712474619,0.9400921658986175,0.5248865061969447,0.03532672578865131,0.17527327543767862,0.10130685901453473,0.019086611482535248,0.02203962329760878,0.019372626086838363,0.04189658730316001,0.032637044949584075,0.0029262610591945857,0.00804946758731004,0.012002954341847944,0.005764012373991847,0.011753064004542043,0.005113687811806739,0.011461706953200063,0.00857780498338474,0.008071797569592502,0.005086332572869426,0.006584873419871991,0.014871182936790413,0.010249366045448,0.013032160503053726,0.00551523302992992,0.0036696177005059983,0.005228892312672554,0.0100164988895124,0.0064844238515275685,0.009657483624703821,0.004507968526879386,47.76960784313726,126.3970588235294,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,1,1,nan,0.0,0,0.0,0.0
2,1,187,294,56,137,42,116,48.88770053475936,126.16042780748663,1.3087092440338837,199,0.8995897283115397,15.430353037616328,1,0.6360544217687075,0.7641116654129091,23.39627024547877,22.360679774997898,5.0990195135927845,2.4219027386768786,2.23606797749979,9.656157585206698,10.217993134265232,-23.99812833704517,55.4558441227157,0.9396984924623115,0.4761915897309508,0.008340642308561125,0.16552114081557132,0.10560669463579128,0.002586016204414851,0.004018530598642723,0.03406154132609332,0.050980139337923384,0.04114125188566702,0.0013316900947975014,0.0018217431573142719,0.0012325561326395824,0.0008832248817584445,0.0026619427254275674,0.009715049868892158,0.019411142646141577,0.0011555346811398508,0.0003008016885985896,0.002660355044926553,0.0012184940809408607,0.008687269426866812,0.013994702825602633,0.008497123329383516,0.006682986974649491,0.010923768570685674,0.0008941414852328182,0.0018726979120738834,0.001137878590390137,0.0036353558991163238,0.0015431844690271953,48.88770053475936,126.16042780748663,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1.1428584797831252,1.1428584797831252,nan,1.1428584797831252,1,2,1.0,1.0,1,1.1180926916221026,-0.2366310160427787
3,1,197,308,59,137,45,115,51.50761421319797,125.73096446700508,1.2796700466536852,209,0.8968126188356226,15.837556323903858,1,0.6396103896103896,0.7814514394667458,23.843666541976308,22.47220505424423,5.0990195135927845,2.499292252884773,2.23606797749979,9.838699100999074,10.54869048971236,-24.07928305771262,56.2842712474619,0.9425837320574163,0.49668948576797445,0.024652512051843555,0.15993815828091726,0.11120674779644073,0.017020543494820673,0.015541200084032609,0.03353755430120712,0.043948419099436406,0.04290120697605859,0.00271997869598967,0.007649248998228736,0.008648559489174952,0.004405746876043777,0.0024516455931997794,0.003778979883841974,0.01997486820803484,0.005745847201210854,0.0035809414473442127,0.003311358263959205,0.005475089024596292,0.005252519902134656,0.014639050551167385,0.008530064075996494,0.0073935561414609835,0.009695223647498684,0.006847746601905784,0.006903396254610576,0.00767822973309502,0.005614131604153916,0.0035032773876834122,51.50761421319797,125.73096446700508,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,3.7968899528967124,2.654879741774998,3.0,3.7977382215581232,1,3,0.9997766384590187,2.0,1,2.619913678438607,-0.4294633404815471
4,1,206,322,35,140,21,117,27.310679611650485,128.14563106796118,1.3122774225809561,219,0.9053382305672739,16.195287778099022,1,0.639751552795031,0.7620339897589823,24.91235186060687,23.40939982143925,5.0990195135927845,2.512897562120739,2.23606797749979,9.838699100999074,10.58005874512292,-22.571529338086798,58.2842712474619,0.9406392694063926,0.47862654418876555,0.014030737238331018,0.15789147212803528,0.11066304116071966,0.0071669284825489794,0.01298777845819047,0.036764634454205164,0.04877218046459102,0.043345294381551776,0.0008183222957698204,0.005186648895965058,0.00891965003245019,0.00040925966647215343,0.006127557791791871,0.00605422808734721,0.02017991170481937,0.0016266821495608548,0.0031147681390332354,0.0010850933851684172,0.0056451162651422245,0.005079003979326833,0.013544913111631003,0.008174759138392116,0.006820610608969327,0.010089450192358995,0.0042282421705431665,0.004049878608723922,0.004486393413034075,0.004296804376873474,0.0035643126412586764,27.310679611650485,128.14563106796118,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,0.0,0.0,nan,0.0,2,1,nan,0.0,0,0.0,0.0
5,1,211,322,40,141,26,118,32.45023696682465,128.85308056872037,1.3070632482232454,220,0.9119531281459807,16.39065416446578,1,0.65527950310559,0.7650739177001179,25.639534636454176,24.166091947189145,5.0990195135927845,2.521223204290697,2.23606797749979,9.71667603161947,10.519757398499227,-22.488388618447463,58.87005768508881,0.9590909090909091,0.46002319167657424,0.021664980020206316,0.15548144750167156,0.1066794355378363,0.018661763138484267,0.011273772557767328,0.03662797081516421,0.05010119887434592,0.04329220607830913,0.006633095352329496,0.008232867262976553,0.005735388768268214,0.002610605377333359,0.007108253848588064,0.009901551766975209,0.021316867188304403,0.0018599539109994815,0.002209767953023244,0.0015448921767291172,0.0027782508380270734,0.004955693692706897,0.008846576276233383,0.007593358779302384,0.0032509859272619865,0.011275751750754131,0.005869576964018995,0.005520214493218685,0.006753965396781873,0.0012761339982752056,0.0010289614248486505,32.45023696682465,128.85308056872037,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,5.188018369594431,5.188018369594431,nan,5.188018369594431,2,2,1.0,4.0,1,5.139557355174162,0.7074495007591963
6,1,248,405,45,141,30,114,36.810483870967744,126.75,1.4961661086358695,265,0.9372154153339881,17.769732893161912,1,0.6123456790123457,0.6683749847212825,30.248124573124432,28.231188426986208,5.0990195135927845,2.5325333266171017,2.23606797749979,9.656157585206698,10.549063921080162,-20.552105725778475,68.2842712474619,0.9358490566037736,0.3961899712601259,0.02058582145316669,0.13897998465663627,0.09880657584437472,0.019857349133774967,0.012410626025919564,0.03972171106752401,0.056092199380684625,0.04206789469236763,0.01086734584508598,0.011235439504993505,0.007472697834216722,0.014286000229411087,0.01504564781653055,0.018703299725269847,0.021277504170449907,0.0034745318042209146,0.00263947663264226,0.004321381208169469,0.004390495959350168,0.001475400308882689,0.0004777811731233236,0.001970052222726314,0.003434870583320154,0.011755444319502756,0.0020869380478998638,0.0030977971601537113,0.002982761000402759,0.0006243460524424072,0.0023670414071458997,36.810483870967744,126.75,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,9.601774161226704,4.840940088827651,nan,10.028958458422082,2,3,0.9574049190684762,5.0,1,4.3602469041430965,-2.1030805687203724
7,1,263,464,48,140,32,111,39.045627376425855,124.54372623574145,1.5915957113508112,285,0.9457312896419521,18.29923496393627,1,0.5668103448275862,0.6283002604670787,32.33304056493463,29.732137494637012,5.0,2.5188058125513755,2.23606797749979,9.656157585206698,10.506612839718782,-20.737066002750453,72.5269119345812,0.9228070175438596,0.3788031677209816,0.026954731034863077,0.12732786483431366,0.09827773500888931,0.025369376384862943,0.01757583909208989,0.04083298420603914,0.05213177620370293,0.04316083345486571,0.016324694619984474,0.013643977417854952,0.012264334841202018,0.01388668963185102,0.017286076923333473,0.018567076649888714,0.021624869845542113,0.007078627957363812,0.005592387110199757,0.005351938818628343,0.00853155659674055,0.003755735049023054,0.0010199401614605379,0.0036207308600386037,0.0037284001521030907,0.01123789019072358,0.0015872383193116949,0.0019233925095777928,0.0016628568980502098,0.0005024338577848787,0.005630715008449451,39.045627376425855,124.54372623574145,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,12.275288895271439,3.140622615477254,nan,13.169581073899336,2,4,0.9320941058330029,6.0,1,2.2351435054581117,-2.2062737642585546
8,1,280,510,47,140,30,110,37.753571428571426,124.46428571428571,1.6390272096413363,303,0.9517735828079564,18.881394877652593,1,0.5490196078431373,0.610117998113544,34.43003336568226,31.38470965295043,5.0,2.533470133329792,2.23606797749979,9.656157585206698,10.563179522363491,-21.611933577021873,75.94112549695429,0.9240924092409241,0.36193611423943717,0.005743129102339509,0.12346247145629521,0.09856425331190945,0.008253884814439375,0.0011218266788451158,0.042814115388704194,0.057169781356511074,0.04487890302149345,0.006316661575348378,0.003419427455826506,0.000695516145272199,0.021241537624219018,0.020597499987697308,0.02366786179437934,0.02335146275537927,0.0031692914463812656,0.00282486583235781,0.0006173057985123643,0.000854113425833661,0.0057624367745700775,0.006535047748260261,0.004518510610272958,0.007034030232941476,0.01268074184653325,0.0009092902587194644,2.638865475165711e-05,0.0004910966418231758,0.0004472189239229867,0.0007663046949057234,37.753571428571426,124.46428571428571,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,11.072772602783022,1.294495797148514,nan,14.46407687104785,2,5,0.7655360726785778,7.0,1,-1.2920559478544291,-0.07944052145573721
9,1,305,594,55,141,37,108,45.30491803278689,123.80327868852459,1.7622291289364158,333,0.961429266672059,19.706294962377495,1,0.5134680134680135,0.5674630974937662,38.05009994774968,34.92849839314596,5.0,2.5252604335418685,2.23606797749979,9.747323185282744,10.465767329556504,-23.205078957590434,82.18376618407356,0.9159159159159159,0.316222608241602,0.013166433435146717,0.11614504129789198,0.08467892073779132,0.015590595347782373,0.007054656561977086,0.036676171591771715,0.058258134674838265,0.03857703347138357,0.01210573847731691,0.00912911182644963,0.004193930422809484,0.021403104035599783,0.021792980137862576,0.027500633403248247,0.02077471488509647,0.007888282958190653,0.006077520459740777,0.004678892616879388,0.0025745115097773152,0.006744637563975559,0.011137178009419291,0.006435365935455354,0.012815032957287717,0.011948757410143503,0.0035529169305241683,0.0032530527332311245,0.0008161921147804762,0.0024146138303271308,0.0015246033534848619,45.30491803278689,123.80327868852459,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,18.510770933267477,7.58022201687404,nan,22.04429888792189,2,6,0.8397078549597039,8.0,1,7.5513466042154604,-0.6610070257611227
10,1,326,700,57,142,37,107,46.41104294478528,123.96932515337423,1.8834900277111637,362,0.9673667198517957,20.37341629633241,1,0.4657142857142857,0.5309292777170741,41.12091664429853,37.16180835212409,5.0,2.5106577126098006,2.23606797749979,9.786777911948867,10.419234487760365,-24.05079545891602,87.84062043356595,0.9005524861878453,0.3005619779751362,0.001522104283481342,0.10472529294822305,0.08608945174073573,0.003923624629697765,0.00129939315096231,0.03928030858764904,0.0554362602108117,0.0415439512514946,0.004075907078321259,0.0006549515418507453,0.0017442481030238587,0.023682576454660206,0.025021167142830005,0.027751895305817197,0.02334290741508288,0.002938822179366162,0.001812091829241137,0.0006497505024743916,0.0016017471180818498,0.010470378538744765,0.01368832614960364,0.01054738961457416,0.01303159379793941,0.013966412452360945,0.0019943579667228593,0.001478707610667255,0.0003076265597643986,0.0006834546263835521,0.0013324786173024997,46.41104294478528,123.96932515337423,0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,19.55160889926898,1.1185185512241251,nan,23.162817439146014,2,7,0.844094590419991,9.0,1,1.1061249119983927,0.16604646484964292
