Cell_lable,NumberOfDivision
489,NaN
490,NaN
491,NaN
492,NaN
493,NaN
494,NaN
495,3
496,NaN
497,NaN
498,NaN
499,NaN
500,4
501,NaN
502,NaN
503,NaN
504,2
505,NaN
506,1
507,NaN
508,NaN
509,NaN
510,3
511,NaN
512,NaN
513,NaN
514,1
515,NaN
516,4
517,NaN
518,NaN
519,3
520,NaN
521,NaN
522,NaN
523,NaN
524,NaN
525,NaN
526,NaN
527,NaN
528,3
529,3
530,2
531,NaN
532,NaN
533,NaN
534,NaN
535,1
536,3
537,NaN
538,NaN
539,NaN
540,NaN
541,NaN
542,2
543,NaN
544,NaN
545,NaN
546,3
547,NaN
548,NaN
549,NaN
550,NaN
551,NaN
552,NaN
553,2
554,NaN
555,NaN
556,NaN
557,NaN
558,NaN
559,NaN
560,2
561,2
562,NaN
563,NaN
564,2
565,NaN
566,NaN
567,NaN
568,NaN
569,NaN
570,NaN
571,NaN
572,NaN
573,8
574,NaN
575,NaN
576,NaN
577,NaN
578,NaN
579,2
580,NaN
581,NaN
582,NaN
583,NaN
584,NaN
585,NaN
586,NaN
587,NaN
588,2
589,NaN
590,NaN
591,NaN
592,NaN
593,NaN
594,NaN
595,NaN
596,NaN
597,2
598,NaN
599,NaN
600,NaN
601,NaN
602,NaN
603,NaN
604,NaN
605,3
606,1
607,NaN
608,NaN
609,NaN
610,2
611,NaN
612,NaN
613,1
614,3
615,NaN
616,NaN
617,1
618,2
619,NaN
620,NaN
621,NaN
622,NaN
623,NaN
624,NaN
625,NaN
626,NaN
627,NaN
628,NaN
629,NaN
630,NaN
631,2
632,NaN
633,3
634,NaN
635,NaN
636,NaN
637,1
638,1
639,NaN
640,NaN
641,2
642,NaN
643,NaN
644,NaN
645,NaN
646,NaN
647,NaN
648,NaN
649,NaN
650,1
651,NaN
652,NaN
653,3
654,NaN
655,NaN
656,NaN
657,NaN
658,3
659,NaN
660,NaN
661,NaN
662,2
663,NaN
664,NaN
665,NaN
666,NaN
667,NaN
668,1
669,NaN
670,NaN
671,NaN
672,NaN
673,NaN
674,NaN
675,1
676,NaN
677,NaN
678,NaN
679,NaN
680,2
681,NaN
682,NaN
683,NaN
684,NaN
685,2
686,NaN
687,NaN
688,NaN
689,NaN
690,NaN
691,NaN
692,NaN
693,3
694,NaN
695,1
696,NaN
697,NaN
698,NaN
699,NaN
700,NaN
701,NaN
702,1
703,NaN
704,NaN
705,NaN
706,NaN
707,1
708,NaN
709,NaN
710,NaN
711,4
712,NaN
713,NaN
714,NaN
715,NaN
716,NaN
717,2
718,NaN
719,NaN
720,NaN
721,NaN
722,NaN
723,NaN
724,NaN
725,NaN
726,NaN
727,NaN
728,1
729,NaN
730,NaN
731,NaN
732,NaN
733,2
734,NaN
735,NaN
736,NaN
737,NaN
738,NaN
739,NaN
740,NaN
741,NaN
742,NaN
743,NaN
744,NaN
745,NaN
746,NaN
747,1
748,NaN
749,NaN
750,NaN
751,NaN
752,NaN
753,2
754,NaN
755,NaN
756,NaN
757,2
758,NaN
759,NaN
760,NaN
761,NaN
762,NaN
763,NaN
764,1
765,NaN
766,NaN
767,NaN
768,NaN
769,NaN
770,NaN
771,NaN
772,NaN
773,NaN
774,2
775,NaN
776,NaN
777,NaN
778,NaN
779,NaN
780,NaN
781,NaN
782,NaN
783,NaN
784,NaN
785,NaN
786,NaN
787,1
788,NaN
789,NaN
790,NaN
791,NaN
792,1
793,1
794,2
795,1
796,NaN
797,NaN
798,NaN
799,NaN
800,1
801,NaN
802,5
803,NaN
804,NaN
805,NaN
806,NaN
807,NaN
808,NaN
809,NaN
810,NaN
811,NaN
812,NaN
813,NaN
814,NaN
815,NaN
816,NaN
817,NaN
818,1
819,NaN
820,NaN
821,NaN
822,NaN
823,NaN
824,NaN
825,NaN
826,NaN
827,NaN
828,NaN
829,NaN
830,NaN
831,NaN
832,2
833,NaN
834,NaN
835,NaN
836,NaN
837,NaN
838,NaN
839,1
840,NaN
841,NaN
842,1
843,NaN
844,NaN
845,1
846,NaN
847,NaN
848,1
849,NaN
850,NaN
851,3
852,NaN
853,NaN
854,1
855,NaN
856,NaN
857,NaN
858,NaN
859,NaN
860,NaN
861,NaN
862,NaN
863,NaN
864,NaN
865,NaN
866,NaN
867,NaN
868,NaN
869,NaN
870,NaN
871,NaN
872,NaN
873,3
874,NaN
875,NaN
876,NaN
877,NaN
878,NaN
879,NaN
880,NaN
881,1
882,NaN
883,NaN
884,NaN
885,NaN
886,NaN
887,NaN
888,NaN
889,1
890,NaN
891,NaN
892,NaN
893,NaN
894,NaN
895,NaN
896,NaN
897,1
898,NaN
899,NaN
900,NaN
901,NaN
902,NaN
903,NaN
904,NaN
905,1
906,NaN
907,3
908,NaN
909,1
910,NaN
911,1
912,NaN
913,NaN
914,2
915,NaN
916,NaN
917,NaN
918,NaN
919,NaN
920,NaN
921,NaN
922,NaN
923,NaN
924,NaN
925,NaN
926,NaN
927,NaN
928,NaN
929,2
930,NaN
931,NaN
932,NaN
933,NaN
934,NaN
935,NaN
936,NaN
937,1
938,NaN
939,NaN
940,NaN
941,2
942,NaN
943,NaN
944,NaN
945,NaN
946,NaN
947,NaN
948,NaN
949,NaN
950,NaN
951,NaN
952,NaN
953,NaN
954,NaN
955,2
956,NaN
957,NaN
958,NaN
959,NaN
960,NaN
961,1
962,NaN
963,NaN
964,NaN
965,1
966,NaN
967,3
968,NaN
969,NaN
970,1
971,NaN
972,1
973,NaN
974,NaN
975,NaN
976,1
977,NaN
978,NaN
979,NaN
980,1
981,NaN
982,NaN
983,NaN
984,NaN
985,NaN
986,NaN
987,NaN
988,NaN
989,NaN
990,1
991,NaN
992,1
993,NaN
994,1
995,NaN
996,NaN
997,NaN
998,NaN
999,NaN
1000,NaN
1001,NaN
1002,1
1003,NaN
1004,NaN
1005,NaN
1006,NaN
1007,1
1008,NaN
1009,NaN
1010,NaN
1011,NaN
1012,NaN
1013,1
1014,NaN
1015,NaN
1016,1
1017,NaN
1018,NaN
1019,NaN
1020,NaN
1021,NaN
1022,NaN
1023,1
1024,NaN
1025,4
1026,NaN
1027,NaN
1028,NaN
1029,1
1030,1
1031,NaN
1032,NaN
1033,NaN
1034,NaN
1035,2
1036,NaN
1037,NaN
1038,NaN
1039,NaN
1040,NaN
1041,NaN
1042,1
1043,1
1044,1
1045,NaN
1046,1
1047,NaN
1048,NaN
1049,NaN
1050,NaN
1051,NaN
1052,NaN
1053,NaN
1054,NaN
1055,NaN
1056,NaN
1057,NaN
1058,NaN
1059,NaN
1060,1
1061,NaN
1062,NaN
1063,NaN
1064,NaN
1065,NaN
1066,NaN
1067,1
1068,NaN
1069,NaN
1070,1
1071,1
1072,NaN
1073,NaN
1074,NaN
1075,1
1076,NaN
1077,NaN
1078,NaN
1079,NaN
1080,NaN
1081,NaN
1082,NaN
1083,NaN
1084,NaN
1085,NaN
1086,NaN
1087,NaN
1088,NaN
1089,NaN
1090,NaN
1091,NaN
1092,NaN
1093,NaN
1094,NaN
1095,NaN
1096,NaN
1097,NaN
1098,NaN
1099,NaN
1100,NaN
1101,NaN
1102,NaN
1103,NaN
1104,NaN
1105,NaN
1106,NaN
1107,NaN
1108,NaN
1109,NaN
1110,1
1111,NaN
1112,1
1113,NaN
1114,NaN
1115,1
1116,NaN
1117,1
1118,NaN
1119,NaN
1120,NaN
1121,NaN
1122,NaN
1123,NaN
1124,1
1125,NaN
1126,NaN
1127,3
1128,NaN
1129,NaN
1130,NaN
1131,1
1132,NaN
1133,NaN
1134,NaN
1135,NaN
1136,NaN
1137,NaN
1138,NaN
1139,NaN
1140,NaN
1141,NaN
1142,NaN
1143,NaN
1144,NaN
1145,NaN
1146,NaN
1147,NaN
1148,4
1149,NaN
1150,2
1151,NaN
1152,NaN
1153,NaN
1154,NaN
1155,NaN
1156,NaN
1157,NaN
1158,NaN
1159,NaN
1160,NaN
1161,NaN
1162,NaN
1163,NaN
1164,NaN
1165,NaN
1166,NaN
1167,NaN
1168,NaN
1169,NaN
1170,NaN
1171,NaN
1172,3
1173,NaN
1174,NaN
1175,NaN
1176,NaN
1177,NaN
1178,NaN
1179,1
1180,NaN
1181,NaN
1182,NaN
1183,NaN
1184,1
1185,NaN
1186,NaN
1187,NaN
1188,NaN
1189,NaN
1190,NaN
1191,NaN
1192,NaN
1193,NaN
1194,NaN
1195,NaN
1196,NaN
1197,1
1198,NaN
1199,1
1200,NaN
1201,NaN
1202,NaN
1203,NaN
1204,NaN
1205,NaN
1206,1
1207,NaN
1208,NaN
1209,NaN
1210,NaN
1211,NaN
1212,NaN
1213,NaN
1214,1
1215,NaN
1216,NaN
1217,NaN
1218,1
1219,NaN
1220,NaN
1221,NaN
1222,NaN
1223,NaN
1224,NaN
1225,NaN
1226,NaN
1227,NaN
1228,2
1229,NaN
1230,NaN
1231,2
1232,NaN
1233,2
1234,NaN
1235,NaN
1236,NaN
1237,NaN
1238,NaN
1239,NaN
1240,1
1241,NaN
1242,NaN
1243,NaN
1244,NaN
1245,NaN
1246,NaN
1247,NaN
1248,NaN
1249,1
1250,NaN
1251,NaN
1252,NaN
1253,NaN
1254,NaN
1255,NaN
1256,NaN
1257,NaN
1258,1
1259,NaN
1260,NaN
1261,NaN
1262,2
1263,1
1264,1
1265,NaN
1266,NaN
1267,NaN
1268,1
1269,NaN
1270,NaN
1271,NaN
1272,NaN
1273,NaN
1274,NaN
1275,NaN
1276,NaN
1277,1
1278,NaN
1279,NaN
1280,2
1281,NaN
1282,1
1283,NaN
1284,1
1285,NaN
1286,NaN
1287,NaN
1288,NaN
1289,1
1290,NaN
1291,NaN
1292,NaN
1293,NaN
1294,NaN
1295,NaN
1296,NaN
1297,NaN
1298,NaN
1299,NaN
1300,NaN
1301,NaN
1302,NaN
1303,NaN
1304,1
1305,NaN
1306,NaN
1307,1
1308,NaN
1309,NaN
1310,2
1311,NaN
1312,NaN
1313,NaN
1314,NaN
1315,3
1316,NaN
1317,NaN
1318,NaN
1319,NaN
1320,NaN
1321,NaN
1322,NaN
1323,1
1324,NaN
1325,2
1326,NaN
1327,1
1328,2
1329,NaN
1330,NaN
1331,NaN
1332,NaN
1333,1
1334,1
1335,NaN
1336,NaN
1337,NaN
1338,NaN
1339,NaN
1340,1
1341,NaN
1342,1
1343,NaN
1344,NaN
1345,NaN
1346,1
1347,NaN
1348,1
1349,1
1350,1
1351,1
1352,NaN
1353,2
1354,1
1355,NaN
1356,NaN
1357,1
1358,NaN
1359,NaN
1360,NaN
1361,NaN
1362,NaN
1363,2
1364,NaN
1365,NaN
1366,1
1367,NaN
1368,NaN
1369,NaN
1370,NaN
1371,NaN
1372,NaN
1373,1
1374,NaN
1375,NaN
1376,2
1377,NaN
1378,NaN
1379,NaN
1380,NaN
1381,NaN
1382,2
1383,4
1384,NaN
1385,NaN
1386,NaN
1387,NaN
1388,NaN
1389,NaN
1390,NaN
1391,NaN
1392,NaN
1393,NaN
1394,NaN
1395,1
1396,1
1397,NaN
1398,NaN
1399,NaN
1400,NaN
1401,NaN
1402,NaN
1403,NaN
1404,NaN
1405,NaN
1406,1
1407,NaN
1408,NaN
1409,NaN
1410,NaN
1411,2
1412,NaN
1413,NaN
1414,NaN
1415,NaN
1416,NaN
1417,NaN
1418,NaN
1419,NaN
1420,NaN
1421,NaN
1422,1
1423,NaN
1424,NaN
1425,NaN
1426,NaN
1427,NaN
1428,NaN
1429,NaN
1430,NaN
1431,NaN
1432,NaN
1433,NaN
1434,NaN
1435,NaN
1436,NaN
1437,NaN
1438,NaN
1439,2
1440,NaN
1441,NaN
1442,NaN
1443,NaN
1444,NaN
1445,NaN
1446,NaN
1447,NaN
1448,NaN
1449,NaN
1450,NaN
1451,NaN
1452,NaN
1453,NaN
1454,NaN
1455,NaN
1456,NaN
1457,NaN
1458,NaN
1459,NaN
1460,NaN
1461,NaN
1462,NaN
1463,1
1464,NaN
1465,NaN
1466,1
1467,1
1468,NaN
1469,NaN
1470,1
1471,NaN
1472,NaN
1473,NaN
1474,NaN
1475,NaN
1476,1
1477,NaN
1478,NaN
1479,NaN
1480,NaN
1481,NaN
1482,NaN
1483,NaN
1484,NaN
1485,NaN
1486,1
1487,NaN
1488,NaN
1489,1
1490,NaN
1491,2
1492,NaN
1493,NaN
1494,NaN
1495,NaN
1496,1
1497,NaN
1498,NaN
1499,NaN
1500,NaN
1501,2
1502,NaN
1503,NaN
1504,NaN
1505,NaN
1506,NaN
1507,NaN
1508,2
1509,NaN
1510,NaN
1511,NaN
1512,NaN
1513,NaN
1514,NaN
1515,NaN
1516,NaN
1517,1
1518,NaN
1519,1
1520,NaN
1521,NaN
1522,NaN
1523,NaN
1524,NaN
1525,3
1526,NaN
1527,NaN
1528,NaN
1529,1
1530,NaN
1531,NaN
1532,NaN
1533,NaN
1534,NaN
1535,NaN
1536,NaN
1537,NaN
1538,NaN
1539,NaN
1540,NaN
1541,NaN
1542,NaN
1543,NaN
1544,NaN
1545,NaN
1546,NaN
1547,NaN
1548,2
1549,NaN
1550,NaN
1551,NaN
1552,NaN
1553,NaN
1554,NaN
1555,1
1556,NaN
1557,NaN
1558,NaN
1559,NaN
1560,NaN
1561,NaN
1562,NaN
1563,NaN
1564,NaN
1565,NaN
1566,NaN
1567,NaN
1568,NaN
1569,NaN
1570,NaN
1571,NaN
1572,1
1573,1
1574,NaN
1575,NaN
1576,NaN
1577,NaN
1578,NaN
1579,NaN
1580,NaN
1581,NaN
1582,NaN
1583,NaN
1584,3
1585,NaN
1586,NaN
1587,1
1588,1
1589,NaN
1590,NaN
1591,NaN
1592,NaN
1593,NaN
1594,NaN
1595,1
1596,NaN
1597,NaN
1598,1
1599,NaN
1600,NaN
1601,NaN
1602,NaN
1603,NaN
1604,NaN
1605,NaN
1606,1
1607,NaN
1608,NaN
1609,NaN
1610,NaN
1611,NaN
1612,NaN
1613,NaN
1614,NaN
1615,NaN
1616,NaN
1617,NaN
1618,NaN
1619,NaN
1620,NaN
1621,NaN
1622,NaN
1623,NaN
1624,NaN
1625,1
1626,NaN
1627,NaN
1628,NaN
1629,1
1630,NaN
1631,NaN
1632,NaN
1633,NaN
1634,NaN
1635,NaN
1636,NaN
1637,NaN
1638,NaN
1639,NaN
1640,NaN
1641,NaN
1642,NaN
1643,NaN
1644,NaN
1645,NaN
1646,NaN
1647,NaN
1648,NaN
1649,NaN
1650,NaN
1651,NaN
1652,1
1653,NaN
1654,1
1655,NaN
1656,NaN
1657,NaN
1658,NaN
1659,NaN
1660,NaN
1661,NaN
1662,NaN
1663,NaN
1664,NaN
1665,NaN
1666,NaN
1667,NaN
1668,NaN
1669,NaN
1670,NaN
1671,NaN
1672,NaN
1673,NaN
1674,1
1675,NaN
1676,NaN
1677,NaN
1678,NaN
1679,NaN
1680,1
1681,NaN
1682,NaN
1683,NaN
1684,NaN
1685,1
1686,NaN
1687,NaN
1688,NaN
1689,NaN
1690,NaN
1691,NaN
1692,NaN
1693,NaN
1694,NaN
1695,NaN
1696,2
1697,NaN
1698,NaN
1699,NaN
1700,NaN
1701,1
1702,NaN
1703,NaN
1704,1
1705,NaN
1706,NaN
1707,NaN
1708,NaN
1709,NaN
1710,NaN
1711,NaN
1712,NaN
1713,NaN
1714,NaN
1715,NaN
1716,NaN
1717,NaN
1718,1
1719,NaN
1720,1
1721,NaN
1722,NaN
1723,1
1724,NaN
1725,NaN
1726,NaN
1727,NaN
1728,NaN
1729,NaN
1730,NaN
1731,NaN
1732,NaN
1733,NaN
1734,NaN
1735,NaN
1736,NaN
1737,NaN
1738,NaN
1739,NaN
1740,NaN
1741,NaN
1742,2
1743,NaN
1744,NaN
1745,NaN
1746,NaN
1747,NaN
1748,NaN
1749,NaN
1750,NaN
1751,NaN
1752,NaN
1753,NaN
1754,NaN
1755,NaN
1756,NaN
1757,NaN
1758,NaN
1759,NaN
1760,NaN
1761,NaN
1762,NaN
1763,NaN
1764,NaN
1765,NaN
1766,1
1767,NaN
1768,NaN
1769,NaN
1770,1
1771,NaN
1772,NaN
1773,1
1774,NaN
1775,NaN
1776,NaN
1777,NaN
1778,NaN
1779,NaN
1780,NaN
1781,NaN
1782,NaN
1783,NaN
1784,NaN
1785,NaN
1786,NaN
1787,NaN
1788,NaN
1789,NaN
1790,1
1791,NaN
1792,NaN
1793,NaN
1794,1
1795,NaN
1796,NaN
1797,NaN
1798,NaN
1799,NaN
1800,NaN
1801,NaN
1802,NaN
1803,NaN
1804,NaN
1805,NaN
1806,NaN
1807,NaN
1808,NaN
1809,NaN
1810,1
1811,NaN
1812,NaN
1813,2
1814,NaN
1815,NaN
1816,NaN
1817,NaN
1818,1
1819,1
1820,NaN
1821,NaN
1822,NaN
1823,NaN
1824,NaN
1825,NaN
1826,NaN
1827,NaN
1828,NaN
1829,NaN
1830,NaN
1831,NaN
1832,NaN
1833,NaN
1834,NaN
1835,NaN
1836,NaN
1837,NaN
1838,1
1839,NaN
1840,NaN
1841,NaN
1842,NaN
1843,NaN
1844,NaN
1845,NaN
1846,1
1847,NaN
1848,NaN
1849,NaN
1850,NaN
1851,1
1852,NaN
1853,NaN
1854,1
1855,NaN
1856,NaN
1857,NaN
1858,NaN
1859,NaN
1860,NaN
1861,NaN
1862,NaN
1863,NaN
1864,NaN
1865,NaN
1866,1
1867,NaN
1868,NaN
1869,2
1870,NaN
1871,NaN
1872,NaN
1873,2
1874,NaN
1875,NaN
1876,NaN
1877,NaN
1878,NaN
1879,NaN
1880,NaN
1881,NaN
1882,NaN
1883,NaN
1884,NaN
1885,NaN
1886,NaN
1887,1
1888,NaN
1889,NaN
1890,NaN
1891,NaN
1892,NaN
1893,NaN
1894,NaN
1895,1
1896,NaN
1897,NaN
1898,NaN
1899,NaN
1900,NaN
1901,NaN
1902,NaN
1903,2
1904,NaN
1905,NaN
1906,NaN
1907,NaN
1908,2
1909,NaN
1910,NaN
1911,NaN
1912,1
1913,NaN
1914,NaN
1915,NaN
1916,NaN
1917,NaN
1918,NaN
1919,NaN
1920,NaN
1921,NaN
1922,NaN
1923,NaN
1924,NaN
1925,NaN
1926,NaN
1927,NaN
1928,NaN
1929,NaN
1930,NaN
1931,NaN
1932,NaN
1933,2
1934,NaN
1935,NaN
1936,NaN
1937,NaN
1938,NaN
1939,NaN
1940,NaN
1941,NaN
1942,NaN
1943,NaN
1944,NaN
1945,NaN
1946,NaN
1947,NaN
1948,2
1949,NaN
1950,NaN
1951,NaN
1952,NaN
1953,NaN
1954,1
1955,NaN
1956,NaN
1957,NaN
1958,NaN
1959,1
1960,2
1961,NaN
1962,NaN
1963,NaN
1964,NaN
1965,NaN
1966,NaN
1967,NaN
1968,NaN
1969,NaN
1970,NaN
1971,NaN
1972,NaN
1973,NaN
1974,NaN
1975,NaN
1976,NaN
1977,NaN
1978,NaN
1979,NaN
1980,NaN
1981,NaN
1982,NaN
1983,1
1984,NaN
1985,NaN
1986,NaN
1987,NaN
1988,NaN
1989,NaN
1990,NaN
1991,NaN
1992,NaN
1993,2
1994,NaN
1995,NaN
1996,NaN
1997,NaN
1998,NaN
1999,NaN
2000,NaN
2001,NaN
2002,NaN
2003,NaN
2004,NaN
2005,NaN
2006,NaN
2007,NaN
2008,NaN
2009,NaN
2010,NaN
2011,1
2012,NaN
2013,NaN
2014,NaN
2015,NaN
2016,NaN
2017,1
2018,NaN
2019,NaN
2020,NaN
2021,NaN
2022,NaN
2023,NaN
2024,NaN
2025,NaN
2026,3
2027,NaN
2028,NaN
2029,NaN
2030,NaN
2031,NaN
2032,NaN
2033,NaN
2034,NaN
2035,NaN
2036,NaN
2037,NaN
2038,3
2039,NaN
2040,NaN
2041,NaN
2042,NaN
2043,NaN
2044,NaN
2045,NaN
2046,NaN
2047,NaN
2048,NaN
2049,NaN
2050,NaN
2051,NaN
2052,NaN
2053,NaN
2054,NaN
2055,NaN
2056,NaN
2057,2
2058,NaN
2059,NaN
2060,NaN
2061,NaN
2062,NaN
2063,NaN
2064,NaN
2065,NaN
2066,2
2067,NaN
2068,NaN
2069,NaN
2070,NaN
2071,NaN
2072,NaN
2073,NaN
2074,NaN
2075,NaN
2076,NaN
2077,NaN
2078,NaN
2079,NaN
2080,NaN
2081,NaN
2082,NaN
2083,NaN
2084,NaN
2085,NaN
2086,NaN
2087,NaN
2088,NaN
2089,NaN
2090,NaN
2091,NaN
2092,NaN
2093,NaN
2094,NaN
2095,1
2096,1
2097,NaN
2098,NaN
2099,NaN
2100,NaN
2101,NaN
2102,NaN
2103,NaN
2104,1
2105,NaN
2106,NaN
2107,NaN
2108,NaN
2109,NaN
2110,1
2111,NaN
2112,NaN
2113,NaN
2114,NaN
2115,NaN
2116,NaN
2117,NaN
2118,NaN
2119,NaN
2120,NaN
2121,NaN
2122,NaN
2123,NaN
2124,NaN
2125,NaN
2126,NaN
2127,NaN
2128,NaN
2129,NaN
2130,NaN
2131,1
2132,NaN
2133,NaN
2134,NaN
2135,NaN
2136,NaN
2137,NaN
2138,NaN
2139,NaN
2140,NaN
2141,NaN
2142,NaN
2143,NaN
2144,NaN
2145,1
2146,NaN
2147,NaN
2148,NaN
2149,NaN
2150,NaN
2151,NaN
2152,NaN
2153,NaN
2154,NaN
2155,NaN
2156,NaN
2157,NaN
2158,NaN
2159,NaN
2160,NaN
2161,NaN
2162,NaN
2163,NaN
2164,NaN
2165,NaN
2166,NaN
2167,NaN
2168,NaN
2169,NaN
2170,1
2171,NaN
2172,NaN
2173,NaN
2174,NaN
2175,NaN
2176,NaN
2177,NaN
2178,NaN
2179,NaN
2180,NaN
2181,NaN
2182,1
2183,NaN
2184,NaN
2185,NaN
2186,1
2187,NaN
2188,NaN
2189,NaN
2190,NaN
2191,NaN
2192,NaN
2193,NaN
2194,NaN
2195,NaN
2196,NaN
2197,NaN
2198,NaN
2199,NaN
2200,NaN
2201,NaN
2202,NaN
2203,NaN
2204,NaN
2205,1
2206,NaN
2207,NaN
2208,NaN
2209,NaN
2210,NaN
2211,NaN
2212,1
2213,NaN
2214,NaN
2215,NaN
2216,NaN
2217,NaN
2218,NaN
2219,NaN
2220,NaN
2221,1
2222,NaN
2223,NaN
2224,NaN
2225,NaN
2226,NaN
2227,NaN
2228,NaN
2229,NaN
2230,NaN
2231,NaN
2232,NaN
2233,NaN
2234,NaN
2235,NaN
2236,NaN
2237,NaN
2238,NaN
2239,NaN
2240,NaN
2241,NaN
2242,NaN
2243,NaN
2244,NaN
2245,NaN
2246,NaN
2247,NaN
2248,NaN
2249,NaN
2250,NaN
2251,NaN
2252,1
2253,NaN
2254,NaN
2255,NaN
2256,1
2257,NaN
2258,NaN
2259,NaN
2260,NaN
2261,NaN
2262,NaN
2263,NaN
2264,NaN
2265,NaN
2266,NaN
2267,NaN
2268,NaN
2269,NaN
2270,NaN
